Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779063990,50,,Aggregated,10.400000,0.000000,2000,2700,2900,3100,3400,3700,4100,4200,4200,4200,4200,290,0,2000,1979.0481290083524,122.40074999863282,4235.886459005997,11822.596551724138
1779063991,50,,Aggregated,11.100000,0.000000,1900,2700,2900,3100,3400,3700,4000,4100,4200,4200,4200,308,0,1900,1884.71367084871,122.40074999863282,4235.886459005997,11867.262987012988
1779063992,50,,Aggregated,13.800000,0.000000,1900,2700,2900,3100,3400,3700,4000,4100,4200,4200,4200,313,0,1900,1867.1756918226315,122.40074999863282,4235.886459005997,11830.584664536742
1779063993,50,,Aggregated,13.800000,0.000000,1600,2400,2800,3000,3400,3600,4000,4100,4200,4200,4200,346,0,1600,1748.262207001593,122.40074999863282,4235.886459005997,11433.052023121387
1779063994,50,,Aggregated,14.800000,0.000000,1500,2400,2800,3000,3400,3600,4000,4100,4200,4200,4200,354,0,1500,1718.4228954763062,122.40074999863282,4235.886459005997,11320.299435028248
1779063995,50,,Aggregated,16.300000,0.000000,1600,2300,2800,3000,3400,3600,4000,4100,4200,4200,4200,357,0,1600,1718.294865542244,122.40074999863282,4235.886459005997,11347.302521008403
1779063996,50,,Aggregated,14.000000,0.000000,1700,2300,2800,2900,3400,3600,4000,4100,4200,4200,4200,373,0,1700,1734.398108462762,122.40074999863282,4235.886459005997,11361.281501340483
1779063997,50,,Aggregated,13.000000,0.000000,1800,2300,2700,2900,3300,3500,3900,4100,4200,4200,4200,406,0,1800,1744.62902811505,122.40074999863282,4235.886459005997,11088.283251231527
1779063998,50,,Aggregated,12.600000,0.000000,1800,2300,2700,2900,3300,3500,3900,4100,4200,4200,4200,414,0,1700,1720.9830061392802,122.40074999863282,4235.886459005997,11003.166666666666
1779063999,50,,Aggregated,16.100000,0.000000,1600,2200,2700,2900,3300,3500,3900,4100,4200,4200,4200,427,0,1600,1689.0016808137746,122.40074999863282,4235.886459005997,10807.76112412178
1779064000,50,,Aggregated,16.100000,0.000000,1500,2200,2700,2800,3300,3500,3900,4100,4200,4200,4200,443,0,1500,1663.9356507686373,122.40074999863282,4235.886459005997,10624.799097065463
1779064001,50,,Aggregated,17.300000,0.000000,1500,2100,2600,2800,3200,3500,3900,4100,4200,4200,4200,454,0,1500,1660.294700161752,122.40074999863282,4235.886459005997,10604.632158590308
1779064002,50,,Aggregated,15.400000,0.000000,1500,2100,2500,2800,3200,3500,3900,4100,4200,4200,4200,486,0,1500,1621.4053962580188,122.40074999863282,4235.886459005997,10916.296296296296
1779064003,50,,Aggregated,14.900000,0.000000,1400,2100,2400,2700,3200,3500,3900,4100,4200,4200,4200,497,0,1400,1590.8638614170595,122.40074999863282,4235.886459005997,10903.112676056338
1779064004,50,,Aggregated,17.400000,0.000000,1400,2100,2400,2700,3200,3500,3900,4100,4200,4200,4200,502,0,1400,1581.381465636163,122.40074999863282,4235.886459005997,11040.669322709164
